3590,28,21-06-2023 17:39,1,0.58,OK,OK,0.33,OK,OK,25.2,0.03,,,6,0.33,OK,OK,OK,OK,OK,,,,,,,,,1
3590,29,21-06-2023 17:39,1,0.56,OK,OK,0.33,OK,OK,25.1,-0.05,,,6.14,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,30,21-06-2023 17:39,1,0.56,OK,OK,0.33,OK,OK,25.24,0.03,,,6.03,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,31,21-06-2023 17:40,1,0.54,OK,OK,0.33,OK,OK,25.05,-0.05,,,6.01,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,32,21-06-2023 17:40,1,0.62,OK,OK,0.34,OK,OK,25.15,0.03,,,6.05,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,33,21-06-2023 17:41,1,0.61,OK,OK,0.24,OK,OK,25.05,-0.02,,,6.02,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,34,21-06-2023 17:41,1,0.6,OK,OK,0.3,OK,OK,25.17,0.03,,,6,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,35,21-06-2023 17:41,1,0.48,OK,OK,0.22,OK,OK,25.17,0,,,6.02,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,36,21-06-2023 17:42,1,0.67,OK,OK,0.31,OK,OK,25.15,0.03,,,6.02,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,37,21-06-2023 17:42,1,0.48,OK,OK,0.28,OK,OK,25.05,-0.02,,,6.02,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,38,21-06-2023 17:43,1,0.6,OK,OK,0.34,OK,OK,25.22,0.03,,,6.01,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,39,21-06-2023 17:43,1,0.55,OK,OK,0.26,OK,OK,25.1,0,,,6.04,0.27,OK,OK,OK,OK,OK,,,,,,,,,2
